X,Y,FID,Año,IdAccident,Fecha,Mes,Dia_mes,Dia_semana,Hora,Hora_texto,Hora_aprox,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa__CON,Causa_Acci,Calle_Uno,Calle_Dos,Intersecci,Número,Ruta,Ubicaci_1,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,CUT_REG,CUT_PROV,CUT_COM,REGION,PROVINCIA,COMUNA1,Tipo_direc,Direccion,Lat,Lon
-7861510.90251336,-3956688.58121271,12,2023,1504484,2023/01/14 00:00:00+00,Enero,14,Sábado,1899/12/30 00:00:00+00,19:20:00,19,REGION METROPOLITANA,ÑUÑOA,COLISION POR ALCANCE,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,GRECIA,SALVADOR,GRECIA - SALVADOR,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13120,Metropolitana de Santiago,Santiago,Ñuñoa,Interseccion,"GRECIA & SALVADOR, Ñuñoa",-33.461251,-70.621154
-8062340.16951934,-4655942.41831362,13,2023,1507940,2023/01/15 00:00:00+00,Enero,15,Domingo,1899/12/30 00:00:00+00,15:49:00,15,REGION ARAUCANIA,LAUTARO,VOLCADURA,VOLCADURA,URBANA,CRUCE SIN SEÑALIZACION,VELOCIDAD IMPRUDENTE,"VELOCIDAD NO REDUCIR CRUCE DE CALLES, CUMBRE, CURVA, ETC.",BARROS ARANA,RODRIGUEZ DEL BLANCO,BARROS ARANA - RODRIGUEZ DEL BLANCO,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,09,091,09108,La Araucanía,Cautín,Lautaro,Interseccion,"BARROS ARANA & RODRIGUEZ DEL BLANCO, Lautaro",-38.539644,-72.425234
-8060702.65972072,-4443311.81533264,14,2023,1504567,2023/01/15 00:00:00+00,Enero,15,Domingo,1899/12/30 00:00:00+00,16:30:00,16,REGION BIO BIO,CABRERO,COLISION,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,FLORIDA,NUEVA LAS PERLAS,FLORIDA - NUEVA LAS PERLAS,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,08,083,08303,Biobío,Biobío,Cabrero,Interseccion,"FLORIDA & NUEVA LAS PERLAS, Cabrero",-37.030162,-72.410524
-7869277.62057253,-3952787.38957758,15,2023,1503874,2023/01/16 00:00:00+00,Enero,16,Lunes,1899/12/30 00:00:00+00,07:35:00,7,REGION METROPOLITANA,QUINTA NORMAL,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,MAPOCHO,ALCERRECA,ALCERRECA - MAPOCHO,0, , ,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,1,13,131,13126,Metropolitana de Santiago,Santiago,Quinta Normal,Interseccion,"ALCERRECA & MAPOCHO, Quinta Normal",-33.432009,-70.690924
-7809191.94405762,-2298102.61235993,16,2023,1503783,2023/01/16 00:00:00+00,Enero,16,Lunes,1899/12/30 00:00:00+00,08:33:00,8,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,PATRICIO LYNCH,ESMERALDA,ESMERALDA - PATRICIO LYNCH,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,01,011,01101,Tarapacá,Iquique,Iquique,Interseccion,"ESMERALDA & PATRICIO LYNCH, Iquique",-20.211498,-70.151165
-7879112.6290781,-3963018.47710547,17,2023,1504286,2023/01/16 00:00:00+00,Enero,16,Lunes,1899/12/30 00:00:00+00,12:30:00,12,REGION METROPOLITANA,MAIPU,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CAMINO A RINCONADA,3 PONIENTE,3 PONIENTE - CAMINO A RINCONADA,0, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,0,13,131,13119,Metropolitana de Santiago,Santiago,Maipú,Interseccion,"3 PONIENTE & CAMINO A RINCONADA, Maipú",-33.508676,-70.779273
-7936122.123334,-4124986.33940882,18,2023,1504134,2023/01/16 00:00:00+00,Enero,16,Lunes,1899/12/30 00:00:00+00,14:30:00,14,REGION LIB.B.O'HIGGINS,CHEPICA,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,18 DE SEPTIEMBRE,CALLEJON MORENO,18 DE SEPTIEMBRE - CALLEJON MORENO,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,06,063,06302,Libertador General Bernardo O'Higgins,Colchagua,Chépica,Interseccion,"18 DE SEPTIEMBRE & CALLEJON MORENO, Chépica",-34.71329,-71.291398
-7857223.65496443,-3971749.47962688,19,2023,1504180,2023/01/16 00:00:00+00,Enero,16,Lunes,1899/12/30 00:00:00+00,14:30:00,14,REGION METROPOLITANA,PUENTE ALTO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CONCHA Y TORO,TRONCAL SAN FRANCISCO,CONCHA Y TORO - TRONCAL SAN FRANCISCO,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,13,132,13201,Metropolitana de Santiago,Cordillera,Puente Alto,Interseccion,"CONCHA Y TORO & TRONCAL SAN FRANCISCO, Puente Alto",-33.574048,-70.582641
-7976885.76233396,-4222171.04874837,20,2023,1504379,2023/01/17 00:00:00+00,Enero,17,Martes,1899/12/30 00:00:00+00,08:30:00,8,REGION MAULE,TALCA,COLISION LATERAL,COLISION,URBANA,CRUCE SIN SEÑALIZACION,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,22 ORIENTE,1 SUR,1 SUR - 22 ORIENTE,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,07,071,07101,Maule,Talca,Talca,Interseccion,"1 SUR & 22 ORIENTE, Talca",-35.427804,-71.657584
-7985179.2870927,-4244876.79585049,21,2023,1504210,2023/01/17 00:00:00+00,Enero,17,Martes,1899/12/30 00:00:00+00,10:20:00,10,REGION MAULE,SAN JAVIER,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SEÑAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,RIQUELME,SARGENTO ALDEA,RIQUELME - SARGENTO ALDEA,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,07,074,07406,Maule,Linares,San Javier,Interseccion,"RIQUELME & SARGENTO ALDEA, San Javier",-35.593836,-71.732086
-8051719.62212506,-4814199.25890503,22,2023,1504141,2023/01/17 00:00:00+00,Enero,17,Martes,1899/12/30 00:00:00+00,10:30:00,10,REGION DE LOS RIOS,PANGUIPULLI,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEÑAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,MANUEL RODRIGUEZ,MARTINEZ DE ROZAS,MANUEL RODRIGUEZ - MARTINEZ DE ROZAS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,14,141,14108,Los Ríos,Valdivia,Panguipulli,Interseccion,"MANUEL RODRIGUEZ & MARTINEZ DE ROZAS, Panguipulli",-39.643003,-72.329828
-8133135.24678705,-4415511.80184747,23,2023,1504599,2023/01/17 00:00:00+00,Enero,17,Martes,1899/12/30 00:00:00+00,14:00:00,14,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PASCUAL BINIMELIS,CENTRAL NORTE,CENTRAL NORTE - PASCUAL BINIMELIS,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,08,081,08101,Biobío,Concepción,Concepción,Interseccion,"CENTRAL NORTE & PASCUAL BINIMELIS, Concepción",-36.830535,-73.061197
-7927207.54718065,-4159944.11828799,24,2023,1504175,2023/01/17 00:00:00+00,Enero,17,Martes,1899/12/30 00:00:00+00,15:50:00,15,REGION MAULE,CURICO,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL PARE,CIRCUNVALACION PAUL HARRIS,CALLE TRES,CALLE TRES - CIRCUNVALACION PAUL HARRIS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,07,073,07301,Maule,Curicó,Curicó,Interseccion,"CALLE TRES & CIRCUNVALACION PAUL HARRIS, Curicó",-34.971024,-71.211317
-7872506.48989188,-4050110.31560894,25,2023,1504146,2023/01/17 00:00:00+00,Enero,17,Martes,1899/12/30 00:00:00+00,16:00:00,16,REGION LIB.B.O'HIGGINS,RANCAGUA,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,REPUBLICA DE CHILE,LA VICTORIA,LA VICTORIA - REPUBLICA DE CHILE,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,06,061,06101,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Interseccion,"LA VICTORIA & REPUBLICA DE CHILE, Rancagua",-34.158542,-70.719929
-7893558.12501856,-7011938.46390089,26,2023,1504095,2023/01/17 00:00:00+00,Enero,17,Martes,1899/12/30 00:00:00+00,16:00:00,16,REGION MAGALLANES Y ANTARTICA CHILENA,PUNTA ARENAS,COLISION LATERAL,COLISION,URBANA,OTROS NO CONSIDERADOS,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,ESPAÑA,REPUBLICA,ESPAÑA - REPUBLICA,0, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,SECO,NUBLADO,0,0,0,0,12,121,12101,Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Interseccion,"ESPAÑA & REPUBLICA, Punta Arenas",-53.156175,-70.909039
-7867239.29219009,-3955099.0770606,27,2023,1506266,2023/01/17 00:00:00+00,Enero,17,Martes,1899/12/30 00:00:00+00,17:20:00,17,REGION METROPOLITANA,SANTIAGO,COLISION POR ALCANCE,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ABATE MOLINA,LIBER BERNARDO O'HIGGINS,ABATE MOLINA - LIBER BERNARDO O'HIGGINS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13101,Metropolitana de Santiago,Santiago,Santiago,Interseccion,"ABATE MOLINA & LIBER BERNARDO O'HIGGINS, Santiago",-33.449338,-70.672613
-7859542.70712443,-3953027.07201419,28,2023,1504737,2023/01/17 00:00:00+00,Enero,17,Martes,1899/12/30 00:00:00+00,17:30:00,17,REGION METROPOLITANA,PROVIDENCIA,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SEÑAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LAS VIOLETAS,SUECIA,LAS VIOLETAS - SUECIA,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,13,131,13123,Metropolitana de Santiago,Santiago,Providencia,Interseccion,"LAS VIOLETAS & SUECIA, Providencia",-33.433806,-70.603473
-7876982.41930228,-3993222.86113702,29,2023,1506126,2023/01/17 00:00:00+00,Enero,17,Martes,1899/12/30 00:00:00+00,19:00:00,19,REGION METROPOLITANA,BUIN,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEÑAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CAMINO BUIN MAIPO,GENERAL RAFAEL GUALDAPALMA,CAMINO BUIN MAIPO - GENERAL RAFAEL GUALDAPALMA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,13,134,13402,Metropolitana de Santiago,Maipo,Buin,Interseccion,"CAMINO BUIN MAIPO & GENERAL RAFAEL GUALDAPALMA, Buin",-33.734616,-70.760137
-7853043.83072413,-3949578.93700725,30,2023,1506053,2023/01/17 00:00:00+00,Enero,17,Martes,1899/12/30 00:00:00+00,22:25:00,22,REGION METROPOLITANA,LAS CONDES,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PATAGONIA,APOQUINDO,APOQUINDO - PATAGONIA,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13114,Metropolitana de Santiago,Santiago,Las Condes,Interseccion,"APOQUINDO & PATAGONIA, Las Condes",-33.407953,-70.545093
-7875088.87476388,-4052304.47714597,31,2023,1504183,2023/01/18 00:00:00+00,Enero,18,Miércoles,1899/12/30 00:00:00+00,07:50:00,7,REGION LIB.B.O'HIGGINS,RANCAGUA,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CAMPOS,MILLAN,CAMPOS - MILLAN,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,06,061,06101,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Interseccion,"CAMPOS & MILLAN, Rancagua",-34.174851,-70.743127
-8028104.63931778,-4385179.45403018,32,2023,1504254,2023/01/18 00:00:00+00,Enero,18,Miércoles,1899/12/30 00:00:00+00,12:30:00,12,REGION ÑUBLE,CHILLAN,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,6 ORIENTE,LA CASTILLA,6 ORIENTE - LA CASTILLA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,16,161,16101,Ñuble,Diguillín,Chillán,Interseccion,"6 ORIENTE & LA CASTILLA, Chillán",-36.612128,-72.117691
-7871402.64114575,-3969751.25862851,33,2023,1504647,2023/01/18 00:00:00+00,Enero,18,Miércoles,1899/12/30 00:00:00+00,15:50:00,15,REGION METROPOLITANA,SAN BERNARDO,VOLCADURA,VOLCADURA,URBANA,CRUCE CON SEÑAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PDTE JORGE ALESSANDRI RODRIGUEZ,LAS ACACIAS,LAS ACACIAS - PDTE JORGE ALESSANDRI RODRIGUEZ,0, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,134,13401,Metropolitana de Santiago,Maipo,San Bernardo,Interseccion,"LAS ACACIAS & PDTE JORGE ALESSANDRI RODRIGUEZ, San Bernardo",-33.559091,-70.710013
-7993670.84912538,-4160281.97716029,34,2023,1505719,2023/01/18 00:00:00+00,Enero,18,Miércoles,1899/12/30 00:00:00+00,17:30:00,17,REGION MAULE,HUALAÑE,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SEÑAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CONTRA SENTIDO DEL TRANSITO,DIEGO PORTALES,ARTURO PRAT,ARTURO PRAT - DIEGO PORTALES,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,07,073,07302,Maule,Curicó,Hualañé,Interseccion,"ARTURO PRAT & DIEGO PORTALES, Hualañé",-34.973511,-71.808367
-8143058.15487687,-4950306.1970887,35,2023,1509152,2023/01/18 00:00:00+00,Enero,18,Miércoles,1899/12/30 00:00:00+00,18:00:00,18,REGION LOS LAGOS,OSORNO,COLISION,COLISION,URBANA,OTROS NO CONSIDERADOS,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IQUIQUE,CONCEPCION,CONCEPCION - IQUIQUE,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,10,103,10301,Los Lagos,Osorno,Osorno,Interseccion,"CONCEPCION & IQUIQUE, Osorno",-40.578079,-73.150336
-7932724.46317619,-3496723.60157268,36,2023,1512711,2023/01/18 00:00:00+00,Enero,18,Miércoles,1899/12/30 00:00:00+00,19:30:00,19,REGION COQUIMBO,LA SERENA,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL PARE,EL CHAÑAR,JUAN CISTERNAS,EL CHAÑAR - JUAN CISTERNAS,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,04,041,04101,Coquimbo,Elqui,La Serena,Interseccion,"EL CHAÑAR & JUAN CISTERNAS, La Serena",-29.94688,-71.260876
-7825420.04386591,-2094614.31595402,37,2023,1508873,2023/01/19 00:00:00+00,Enero,19,Jueves,1899/12/30 00:00:00+00,08:30:00,8,REGION ARICA Y PARINACOTA,ARICA,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,18 DE SEPTIEMBRE,TUCAPEL,18 DE SEPTIEMBRE - TUCAPEL,0, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,15,151,15101,Arica y Parinacota,Arica,Arica,Interseccion,"18 DE SEPTIEMBRE & TUCAPEL, Arica",-18.486861,-70.296944
