X,Y,FID,Año,IdAccident,Fecha,Mes,Dia_mes,Dia_semana,Hora,Hora_texto,Hora_aprox,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa__CON,Causa_Acci,Calle_Uno,Calle_Dos,Intersecci,Número,Ruta,Ubicaci_1,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,CUT_REG,CUT_PROV,CUT_COM,REGION,PROVINCIA,COMUNA1,Tipo_direc,Direccion,Lat,Lon
-7868619.31991745,-3955535.22497409,490,2024,1608303,2024/04/24 00:00:00+00,Abril,24,Miércoles,1899/12/30 00:00:00+00,15:15:00,15,REGION METROPOLITANA,ESTACION CENTRAL,CHOQUE,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÑALIZACION,SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,BERNAL DEL MERCADO,LIBER BERNARDO O'HIGGINS,BERNAL DEL MERCADO - LIBER BERNARDO O'HIGGINS,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,13,131,13106,Metropolitana de Santiago,Santiago,Estación Central,Interseccion,"BERNAL DEL MERCADO & LIBER BERNARDO O'HIGGINS, Estación Central",-33.452607,-70.68501
-7862014.95716767,-3876675.45138828,491,2024,1608380,2024/05/02 00:00:00+00,Mayo,2,Jueves,1899/12/30 00:00:00+00,19:15:00,19,REGION VALPARAISO,CALLE LARGA,COLISION POR ALCANCE,COLISION,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,MUNDO NUEVO,MANUEL GONZALEZ VIDELA,MANUEL GONZALEZ VIDELA - MUNDO NUEVO,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,05,053,05302,Valparaíso,Los Andes,Calle Larga,Interseccion,"MANUEL GONZALEZ VIDELA & MUNDO NUEVO, Calle Larga",-32.859543,-70.625682
-7855121.94297826,-3968918.7798117,492,2024,1608412,2024/04/30 00:00:00+00,Abril,30,Martes,1899/12/30 00:00:00+00,08:00:00,8,REGION METROPOLITANA,LA FLORIDA,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LA FLORIDA,SAN JOSE DE LA ESTRELLA,LA FLORIDA - SAN JOSE DE LA ESTRELLA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13110,Metropolitana de Santiago,Santiago,La Florida,Interseccion,"LA FLORIDA & SAN JOSE DE LA ESTRELLA, La Florida",-33.552859,-70.563761
-7874686.45480467,-4047199.73565231,493,2024,1608482,2024/04/26 00:00:00+00,Abril,26,Viernes,1899/12/30 00:00:00+00,15:00:00,15,REGION LIB.B.O'HIGGINS,RANCAGUA,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,KENNEDY,SAMUEL ROMAN ROJAS,KENNEDY - SAMUEL ROMAN ROJAS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,06,061,06101,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Interseccion,"KENNEDY & SAMUEL ROMAN ROJAS, Rancagua",-34.136904,-70.739512
-8132804.96185786,-4413804.48146119,494,2024,1608557,2024/04/11 00:00:00+00,Abril,11,Jueves,1899/12/30 00:00:00+00,13:15:00,13,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,MANUEL RODRIGUEZ,RENGO,MANUEL RODRIGUEZ - RENGO,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,08,081,08101,Biobío,Concepción,Concepción,Interseccion,"MANUEL RODRIGUEZ & RENGO, Concepción",-36.818258,-73.05823
-8055743.0424808,-4504874.25897002,495,2024,1608616,2024/05/04 00:00:00+00,Mayo,4,Sábado,1899/12/30 00:00:00+00,17:30:00,17,REGION BIO BIO,LOS ANGELES,COLISION FRONTAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,COLO COLO,LAS AZALEAS,COLO COLO - LAS AZALEAS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,08,083,08301,Biobío,Biobío,Los Angeles,Interseccion,"COLO COLO & LAS AZALEAS, Los Angeles",-37.470367,-72.365971
-7941653.08789381,-3500865.36120601,496,2024,1608639,2024/05/02 00:00:00+00,Mayo,2,Jueves,1899/12/30 00:00:00+00,13:00:00,13,REGION COQUIMBO,COQUIMBO,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SENAL PARE,IMPRUDENCIA DEL CONDUCTOR,"ADELANTAMIENTO EN CRUCE, CURVA, CUESTA, PUENTE",LOS COPIHUES,LAS AZUCENAS,LAS AZUCENAS - LOS COPIHUES,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,2,04,041,04102,Coquimbo,Elqui,Coquimbo,Interseccion,"LAS AZUCENAS & LOS COPIHUES, Coquimbo",-29.979114,-71.341084
-7978464.82933313,-4221264.1055202,497,2024,1608689,2024/05/06 00:00:00+00,Mayo,6,Lunes,1899/12/30 00:00:00+00,13:50:00,13,REGION MAULE,TALCA,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,BERNARDO O'HIGGINS,5 PONIENTE,5 PONIENTE - BERNARDO O'HIGGINS,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,NUBLADO,0,1,0,0,07,071,07101,Maule,Talca,Talca,Interseccion,"5 PONIENTE & BERNARDO O'HIGGINS, Talca",-35.421165,-71.671769
-8016286.73952505,-4456682.60890652,498,2024,1608866,2024/05/03 00:00:00+00,Mayo,3,Viernes,1899/12/30 00:00:00+00,01:00:00,1,REGION NUBLE,YUNGAY,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ANGAMOS,GERMANIA,ANGAMOS - GERMANIA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,16,161,16109,Ñuble,Diguillín,Yungay,Interseccion,"ANGAMOS & GERMANIA, Yungay",-37.125989,-72.011529
-7931324.80984487,-4160651.36500754,499,2024,1608872,2024/04/23 00:00:00+00,Abril,23,Martes,1899/12/30 00:00:00+00,16:30:00,16,REGION MAULE,CURICO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,COLON,BALMACEDA,BALMACEDA - COLON,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,07,073,07301,Maule,Curicó,Curicó,Interseccion,"BALMACEDA & COLON, Curicó",-34.97623,-71.248303
-7833768.19297633,-7037585.94564578,500,2024,1609090,2024/05/07 00:00:00+00,Mayo,7,Martes,1899/12/30 00:00:00+00,07:50:00,7,REGION MAGALLANES Y ANTARTICA CHILENA,PORVENIR,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,MUNOZ GAMERO,MANUEL BULNES,MANUEL BULNES - MUNOZ GAMERO,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,MOJADO,LLUVIA,0,0,0,1,12,123,12301,Magallanes y de la Antártica Chilena,Tierra del Fuego,Porvenir,Interseccion,"MANUEL BULNES & MUNOZ GAMERO, Porvenir",-53.294106,-70.371937
-8130320.64478183,-4414135.71663532,501,2024,1609093,2024/05/05 00:00:00+00,Mayo,5,Domingo,1899/12/30 00:00:00+00,22:30:00,22,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,DESOBEDIENCIA A SEÑALIZACION,SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,LIENTUR,BARROS ARANA,BARROS ARANA - LIENTUR,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,08,081,08101,Biobío,Concepción,Concepción,Interseccion,"BARROS ARANA & LIENTUR, Concepción",-36.82064,-73.035913
-8131182.59159904,-4414007.22620032,502,2024,1609099,2024/05/05 00:00:00+00,Mayo,5,Domingo,1899/12/30 00:00:00+00,20:45:00,20,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS CARRERA,PAICAVI,LOS CARRERA - PAICAVI,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,08,081,08101,Biobío,Concepción,Concepción,Interseccion,"LOS CARRERA & PAICAVI, Concepción",-36.819716,-73.043656
-8077247.67282775,-4680415.9229315,503,2024,1609198,2024/05/06 00:00:00+00,Mayo,6,Lunes,1899/12/30 00:00:00+00,17:40:00,17,REGION ARAUCANIA,TEMUCO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,HUERFANOS,RUDECINDO ORTEGA,HUERFANOS - RUDECINDO ORTEGA,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,MOJADO,LLUVIA,0,0,0,1,09,091,09101,La Araucanía,Cautín,Temuco,Interseccion,"HUERFANOS & RUDECINDO ORTEGA, Temuco",-38.711399,-72.55915
-7984158.74336356,-5867331.21895067,504,2024,1609254,2024/05/06 00:00:00+00,Mayo,6,Lunes,1899/12/30 00:00:00+00,22:30:00,22,REGION AYSEN DEL GRL. CARLOS IBANEZ DEL CAMPO,CHILE CHICO,COLISION LATERAL,COLISION,URBANA,CRUCE SIN SENALIZACION,ALCOHOL EN CONDUCTOR,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,AIKEN,CHELENKO,AIKEN - CHELENKO,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,11,114,11401,Aysén del General Carlos Ibáñez del Campo,General Carrera,Chile Chico,Interseccion,"AIKEN & CHELENKO, Chile Chico",-46.540125,-71.722918
-7859663.22160517,-3952574.70527217,505,2024,1609280,2024/04/30 00:00:00+00,Abril,30,Martes,1899/12/30 00:00:00+00,21:00:00,21,REGION METROPOLITANA,PROVIDENCIA,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,SUECIA,ELIODORO YANEZ,ELIODORO YANEZ - SUECIA,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,13,131,13123,Metropolitana de Santiago,Santiago,Providencia,Interseccion,"ELIODORO YANEZ & SUECIA, Providencia",-33.430415,-70.604556
-7859143.35958316,-3952436.6497657,506,2024,1609285,2024/04/25 00:00:00+00,Abril,25,Jueves,1899/12/30 00:00:00+00,19:45:00,19,REGION METROPOLITANA,PROVIDENCIA,COLISION LATERAL,COLISION,URBANA,OTROS NO CONSIDERADOS,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ELIODORO YANEZ,DR ROBERTO DEL RIO,DR ROBERTO DEL RIO - ELIODORO YANEZ,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13123,Metropolitana de Santiago,Santiago,Providencia,Interseccion,"DR ROBERTO DEL RIO & ELIODORO YANEZ, Providencia",-33.42938,-70.599886
-7930868.62257159,-4160704.89261783,507,2024,1609428,2024/04/26 00:00:00+00,Abril,26,Viernes,1899/12/30 00:00:00+00,09:00:00,9,REGION MAULE,CURICO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,SENALIZACION DESOBEDECER SENAL CEDA EL PASO,FREIRE,SANTA FE,FREIRE - SANTA FE,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,1,0,07,073,07301,Maule,Curicó,Curicó,Interseccion,"FREIRE & SANTA FE, Curicó",-34.976624,-71.244205
-8153983.16102281,-4840467.57279263,508,2024,1609436,2024/05/08 00:00:00+00,Mayo,8,Miércoles,1899/12/30 00:00:00+00,07:50:00,7,REGION DE LOS RIOS,VALDIVIA,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PEREZ ROSALES,GUILLERMO FRICK,GUILLERMO FRICK - PEREZ ROSALES,0, , ,BIDIRECCIONAL,CONCRETO,REGULAR,HUMEDO,LLUVIA,0,0,0,1,14,141,14101,Los Ríos,Valdivia,Valdivia,Interseccion,"GUILLERMO FRICK & PEREZ ROSALES, Valdivia",-39.824471,-73.248477
-7809730.53005137,-2298673.73595371,509,2024,1609454,2024/05/08 00:00:00+00,Mayo,8,Miércoles,1899/12/30 00:00:00+00,18:00:00,18,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,FREDDY TABERNA,ARTURO PRAT CHACON,ARTURO PRAT CHACON - FREDDY TABERNA,0, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,01,011,01101,Tarapacá,Iquique,Iquique,Interseccion,"ARTURO PRAT CHACON & FREDDY TABERNA, Iquique",-20.216312,-70.156003
-7862963.95582668,-3955543.76397772,510,2024,1609508,2024/05/04 00:00:00+00,Mayo,4,Sábado,1899/12/30 00:00:00+00,10:50:00,10,REGION METROPOLITANA,SANTIAGO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,PORTUGAL,COPIAPO,COPIAPO - PORTUGAL,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13101,Metropolitana de Santiago,Santiago,Santiago,Interseccion,"COPIAPO & PORTUGAL, Santiago",-33.452671,-70.634207
-7873460.91404023,-4051239.21872218,511,2024,1609548,2024/04/23 00:00:00+00,Abril,23,Martes,1899/12/30 00:00:00+00,13:30:00,13,REGION LIB.B.O'HIGGINS,RANCAGUA,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LIBERTADOR BERNARDO O'HIGGINS,DIEGO DE ALMAGRO,DIEGO DE ALMAGRO - LIBERTADOR BERNARDO O'HIGGINS,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,1,0,0,0,06,061,06101,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Interseccion,"DIEGO DE ALMAGRO & LIBERTADOR BERNARDO O'HIGGINS, Rancagua",-34.166934,-70.728503
-7882891.48051257,-3926833.18079038,512,2024,1609557,2024/05/08 00:00:00+00,Mayo,8,Miércoles,1899/12/30 00:00:00+00,19:05:00,19,REGION METROPOLITANA,LAMPA,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ITALIA,O'HIGGINS,ITALIA - O'HIGGINS,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,133,13302,Metropolitana de Santiago,Chacabuco,Lampa,Interseccion,"ITALIA & O'HIGGINS, Lampa",-33.237218,-70.813219
-7860939.16560864,-3955790.99754979,513,2024,1609656,2024/04/26 00:00:00+00,Abril,26,Viernes,1899/12/30 00:00:00+00,11:00:00,11,REGION METROPOLITANA,NUNOA,COLISION,COLISION,URBANA,CRUCE CON SENAL PARE,DESOBEDIENCIA A SEÑALIZACION,SENALIZACION DESOBEDECER SENAL PARE,DUBLE ALMEYDA,CAP FUENTES,CAP FUENTES - DUBLE ALMEYDA,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13120,Metropolitana de Santiago,Santiago,Ñuñoa,Interseccion,"CAP FUENTES & DUBLE ALMEYDA, Ñuñoa",-33.454524,-70.616018
-7860691.59106112,-3955815.4143198,514,2024,1609676,2024/05/02 00:00:00+00,Mayo,2,Jueves,1899/12/30 00:00:00+00,20:29:00,20,REGION METROPOLITANA,NUNOA,COLISION,COLISION,URBANA,PASO PARA PEATONES,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,DUBLE ALMEYDA,MONS EYZAGUIRRE,DUBLE ALMEYDA - MONS EYZAGUIRRE,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13120,Metropolitana de Santiago,Santiago,Ñuñoa,Interseccion,"DUBLE ALMEYDA & MONS EYZAGUIRRE, Ñuñoa",-33.454707,-70.613794
-7930541.23194917,-4160737.9059678,515,2024,1609731,2024/05/04 00:00:00+00,Mayo,4,Sábado,1899/12/30 00:00:00+00,12:05:00,12,REGION MAULE,CURICO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,FREIRE,YUNGAY,FREIRE - YUNGAY,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,HUMEDO,NUBLADO,0,0,0,1,07,073,07301,Maule,Curicó,Curicó,Interseccion,"FREIRE & YUNGAY, Curicó",-34.976867,-71.241264
-7864594.22976935,-3955385.66001055,516,2024,1609761,2024/05/03 00:00:00+00,Mayo,3,Viernes,1899/12/30 00:00:00+00,13:40:00,13,REGION METROPOLITANA,SANTIAGO,COLISION PERPENDICULAR,COLISION,URBANA,CICLOCALLE (CICLOS + VEHICULOS,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,ARTURO PRAT,STA ISABEL,ARTURO PRAT - STA ISABEL,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,1,0,13,131,13101,Metropolitana de Santiago,Santiago,Santiago,Interseccion,"ARTURO PRAT & STA ISABEL, Santiago",-33.451486,-70.648852
-7862358.82307473,-3973289.29583127,517,2024,1609774,2024/04/03 00:00:00+00,Abril,3,Miércoles,1899/12/30 00:00:00+00,07:40:00,7,REGION METROPOLITANA,LA PINTANA,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,STA ROSA,GABRIELA,GABRIELA - STA ROSA,0, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13112,Metropolitana de Santiago,Santiago,La Pintana,Interseccion,"GABRIELA & STA ROSA, La Pintana",-33.585572,-70.628771
-7932637.4892803,-3495036.73459812,518,2024,1609781,2024/05/09 00:00:00+00,Mayo,9,Jueves,1899/12/30 00:00:00+00,07:50:00,7,REGION COQUIMBO,LA SERENA,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SENAL PARE,DESOBEDIENCIA A SEÑALIZACION,SENALIZACION DESOBEDECER SENAL PARE,MANUEL TORRES Y ARCE,JOSE MANUEL BALMACEDA,JOSE MANUEL BALMACEDA - MANUEL TORRES Y ARCE,0, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,NUBLADO,0,0,0,1,04,041,04101,Coquimbo,Elqui,La Serena,Interseccion,"JOSE MANUEL BALMACEDA & MANUEL TORRES Y ARCE, La Serena",-29.933749,-71.260095
-8130623.99039424,-4413560.72009458,519,2024,1609834,2024/05/08 00:00:00+00,Mayo,8,Miércoles,1899/12/30 00:00:00+00,17:50:00,17,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,LIENTUR,LAS HERAS,LAS HERAS - LIENTUR,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,0,0,0,08,081,08101,Biobío,Concepción,Concepción,Interseccion,"LAS HERAS & LIENTUR, Concepción",-36.816505,-73.038638
-7879821.62291496,-3964136.52942754,520,2024,1609947,2024/05/06 00:00:00+00,Mayo,6,Lunes,1899/12/30 00:00:00+00,18:00:00,18,REGION METROPOLITANA,MAIPU,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,SAN JOSE,LAS NACIONES,LAS NACIONES - SAN JOSE,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,13,131,13119,Metropolitana de Santiago,Santiago,Maipú,Interseccion,"LAS NACIONES & SAN JOSE, Maipú",-33.51705,-70.785642
-8090680.44202729,-4553200.94293831,521,2024,1609966,2024/05/08 00:00:00+00,Mayo,8,Miércoles,1899/12/30 00:00:00+00,07:34:00,7,REGION ARAUCANIA,ANGOL,COLISION LATERAL,COLISION,URBANA,CRUCE CON SENAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,BERNARDO O'HIGGINS,LAS HORTENSIAS,BERNARDO O'HIGGINS - LAS HORTENSIAS,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,MOJADO,LLUVIA,0,0,0,1,09,092,09201,La Araucanía,Malleco,Angol,Interseccion,"BERNARDO O'HIGGINS & LAS HORTENSIAS, Angol",-37.814124,-72.679819
-7986230.25437189,-4256193.46808943,522,2024,1609985,2024/05/10 00:00:00+00,Mayo,10,Viernes,1899/12/30 00:00:00+00,17:50:00,17,REGION MAULE,VILLA ALEGRE,COLISION POR ALCANCE,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CARGA SOBRESALE ESTRUCTURA VEHICULO,ABATE MOLINA,ESPANA,ABATE MOLINA - ESPANA,0, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,07,074,07407,Maule,Linares,Villa Alegre,Interseccion,"ABATE MOLINA & ESPANA, Villa Alegre",-35.676459,-71.741527
-7856796.85603673,-3975647.12034928,523,2024,1609986,2024/05/11 00:00:00+00,Mayo,11,Sábado,1899/12/30 00:00:00+00,03:20:00,3,REGION METROPOLITANA,PUENTE ALTO,COLISION POR ALCANCE,COLISION,URBANA,CRUCE CON SENAL PARE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,DOMINGO TOCORNAL,STO DOMINGO,DOMINGO TOCORNAL - STO DOMINGO,0, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,132,13201,Metropolitana de Santiago,Cordillera,Puente Alto,Interseccion,"DOMINGO TOCORNAL & STO DOMINGO, Puente Alto",-33.603215,-70.578807
-7862937.79574634,-3954102.49607929,524,2024,1609998,2024/04/27 00:00:00+00,Abril,27,Sábado,1899/12/30 00:00:00+00,16:50:00,16,REGION METROPOLITANA,PROVIDENCIA,COLISION POR ALCANCE,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VICUNA MACKENNA,RANCAGUA,RANCAGUA - VICUNA MACKENNA,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13123,Metropolitana de Santiago,Santiago,Providencia,Interseccion,"RANCAGUA & VICUNA MACKENNA, Providencia",-33.441868,-70.633972
-8131963.27518797,-4413363.96299482,525,2024,1610042,2024/05/09 00:00:00+00,Mayo,9,Jueves,1899/12/30 00:00:00+00,19:54:00,19,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,SENALIZACION DESOBEDECER SENAL CEDA EL PASO,MANUEL RODRIGUEZ,OROMPELLO,MANUEL RODRIGUEZ - OROMPELLO,0, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,08,081,08101,Biobío,Concepción,Concepción,Interseccion,"MANUEL RODRIGUEZ & OROMPELLO, Concepción",-36.81509,-73.050669
-7869673.96077323,-3947577.61084515,526,2024,1610187,2024/05/02 00:00:00+00,Mayo,2,Jueves,1899/12/30 00:00:00+00,19:30:00,19,REGION METROPOLITANA,RENCA,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,FRESIA,RIO DE LA PLATA,FRESIA - RIO DE LA PLATA,0, , ,UNIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,0,13,131,13128,Metropolitana de Santiago,Santiago,Renca,Interseccion,"FRESIA & RIO DE LA PLATA, Renca",-33.392944,-70.694484
-7861708.93988748,-3957023.37493513,527,2024,1610326,2024/05/06 00:00:00+00,Mayo,6,Lunes,1899/12/30 00:00:00+00,16:00:00,16,REGION METROPOLITANA,NUNOA,COLISION,COLISION,URBANA,CRUCE CON SENAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,SENALIZACION DESOBEDECER SENAL CEDA EL PASO,PLATON,LO ENCALADA,LO ENCALADA - PLATON,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13120,Metropolitana de Santiago,Santiago,Ñuñoa,Interseccion,"LO ENCALADA & PLATON, Ñuñoa",-33.46376,-70.622933
