X,Y,FID,Año,IdAccident,Fecha,Mes,Dia_mes,Dia_semana,Hora,Hora_texto,Hora_aprox,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa__CON,Causa_Acci,Calle_Uno,Calle_Dos,Intersecci,Número,Ruta,Ubicaci_1,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,CUT_REG,CUT_PROV,CUT_COM,REGION,PROVINCIA,COMUNA1,Tipo_direc,Direccion,Lat,Lon
-7965202.62747526,-3898475.16451738,1,2023,1521083,2023/03/31 00:00:00+00,Marzo,31,Viernes,1899/12/30 00:00:00+00,12:05:00,12,REGION VALPARAISO,VIÑA DEL MAR,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ARLEGUI, ,- ARLEGUI,665, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,05,051,05109,Valparaíso,Valparaíso,Viña del Mar,Numero,"ARLEGUI 665, Viña del Mar",-33.023888,-71.552633
-7854867.68149118,-3969263.87888796,2,2023,1522945,2023/03/31 00:00:00+00,Marzo,31,Viernes,1899/12/30 00:00:00+00,21:12:00,21,REGION METROPOLITANA,PUENTE ALTO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CAMILO HENRIQUEZ, ,- CAMILO HENRIQUEZ,4673, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,13,132,13201,Metropolitana de Santiago,Cordillera,Puente Alto,Numero,"CAMILO HENRIQUEZ 4673, Puente Alto",-33.555442,-70.561477
-7869198.77685111,-3956401.45949336,3,2023,1520627,2023/04/01 00:00:00+00,Abril,1,Sábado,1899/12/30 00:00:00+00,09:30:00,9,REGION METROPOLITANA,ESTACION CENTRAL,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ARICA, ,- ARICA,4060, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,13,131,13106,Metropolitana de Santiago,Santiago,Estación Central,Numero,"ARICA 4060, Estación Central",-33.459099,-70.690215
-7936460.72469744,-3499755.07237407,4,2023,1521028,2023/04/01 00:00:00+00,Abril,1,Sábado,1899/12/30 00:00:00+00,13:00:00,13,REGION COQUIMBO,COQUIMBO,CHOQUE LADO/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,OTRAS CAUSAS,HECHO DELICTUAL,DEMETRIO REYGADA, ,- DEMETRIO REYGADA,4150, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,04,041,04102,Coquimbo,Elqui,Coquimbo,Numero,"DEMETRIO REYGADA 4150, Coquimbo",-29.970474,-71.29444
-7823964.56671539,-2090309.55293822,5,2023,1520578,2023/04/01 00:00:00+00,Abril,1,Sábado,1899/12/30 00:00:00+00,13:20:00,13,REGION ARICA Y PARINACOTA,ARICA,CHOQUE LATERAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CALLE UNO, ,- CALLE UNO,3319, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,1,0,15,151,15101,Arica y Parinacota,Arica,Arica,Numero,"CALLE UNO 3319, Arica",-18.450183,-70.28387
-7887558.30531685,-3893914.81194352,6,2023,1522776,2023/04/01 00:00:00+00,Abril,1,Sábado,1899/12/30 00:00:00+00,15:20:00,15,REGION METROPOLITANA,SANTIAGO,COLISION,COLISION,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO, , , ,0,RUTA 5 NORTE,58,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13101,Metropolitana de Santiago,Santiago,Santiago,Numero,RUTA 5 NORTE km 58,-32.989534,-70.855142
-7899806.10810336,-3976932.87198805,7,2023,1521284,2023/04/01 00:00:00+00,Abril,1,Sábado,1899/12/30 00:00:00+00,16:30:00,16,REGION METROPOLITANA,PEÑAFLOR,VOLCADURA,VOLCADURA,RURAL,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE, , , ,0,G-380,26,BIDIRECCIONAL,ASFALTO,BUENO,CON ACEITE,DESPEJADO,0,0,0,1,13,136,13605,Metropolitana de Santiago,Talagante,Peñaflor,Numero,G-380 km 26,-33.612834,-70.965166
-7931634.85350651,-3490972.78261117,8,2023,1520999,2023/04/01 00:00:00+00,Abril,1,Sábado,1899/12/30 00:00:00+00,18:00:00,18,REGION COQUIMBO,LA SERENA,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ARTURO PRAT, ,- ARTURO PRAT,350, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,2,04,041,04101,Coquimbo,Elqui,La Serena,Numero,"ARTURO PRAT 350, La Serena",-29.902107,-71.251088
-7975776.97271677,-3901352.90690026,9,2023,1520435,2023/04/01 00:00:00+00,Abril,1,Sábado,1899/12/30 00:00:00+00,19:10:00,19,REGION VALPARAISO,VALPARAISO,IMPACTO CON ANIMAL,OTRO TIPO,URBANA,TRAMO DE VIA RECTA,DEFICIENCIAS VIALES,ANIMALES SUELTOS VIA PUBLICA,CAMINO LA POLVORA, ,- CAMINO LA POLVORA,665, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,05,051,05101,Valparaíso,Valparaíso,Valparaíso,Numero,"CAMINO LA POLVORA 665, Valparaíso",-33.04556,-71.647624
-7871086.4975211,-3978661.22287175,10,2023,1520550,2023/04/01 00:00:00+00,Abril,1,Sábado,1899/12/30 00:00:00+00,23:30:00,23,REGION METROPOLITANA,SAN BERNARDO,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA CURVA VERTICAL,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,CAMINO INTERNACIONAL, ,- CAMINO INTERNACIONAL,19460, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,1,0,0,0,13,134,13401,Metropolitana de Santiago,Maipo,San Bernardo,Numero,"CAMINO INTERNACIONAL 19460, San Bernardo",-33.625764,-70.707173
-7861436.1749637,-3981704.49868572,11,2023,1523361,2023/04/02 00:00:00+00,Abril,2,Domingo,1899/12/30 00:00:00+00,00:30:00,0,REGION METROPOLITANA,PIRQUE,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA CURVA HORIZONTAL,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,VIRGINIA SUBERCASEAUX, ,- VIRGINIA SUBERCASEAUX,23, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,13,132,13202,Metropolitana de Santiago,Cordillera,Pirque,Numero,"VIRGINIA SUBERCASEAUX 23, Pirque",-33.648524,-70.620483
-7874158.12341769,-4014577.23887448,12,2023,1522737,2023/04/02 00:00:00+00,Abril,2,Domingo,1899/12/30 00:00:00+00,04:20:00,4,REGION METROPOLITANA,PAINE,CHOQUE FRONTAL,CHOQUE,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO, , , ,0,RUTA 5 SUR,"52,5",BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,0,13,134,13404,Metropolitana de Santiago,Maipo,Paine,Numero,"RUTA 5 SUR km 52,5",-33.893997,-70.734766
-7847826.89612127,-3974925.8042916,13,2023,1521373,2023/04/02 00:00:00+00,Abril,2,Domingo,1899/12/30 00:00:00+00,10:30:00,10,REGION METROPOLITANA,PUENTE ALTO,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,CAMINO AL VOLCAN, ,- CAMINO AL VOLCAN,5109, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,13,132,13201,Metropolitana de Santiago,Cordillera,Puente Alto,Numero,"CAMINO AL VOLCAN 5109, Puente Alto",-33.597818,-70.498228
-7949847.14865413,-4259316.88267025,14,2023,1522373,2023/04/02 00:00:00+00,Abril,2,Domingo,1899/12/30 00:00:00+00,14:00:00,14,REGION MAULE,COLBUN,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,LA ESCUELA, ,- LA ESCUELA,1, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,07,074,07402,Maule,Linares,Colbún,Numero,"LA ESCUELA 1, Colbún",-35.699248,-71.414692
-7869370.46072728,-3953750.55816111,15,2023,1520636,2023/04/02 00:00:00+00,Abril,2,Domingo,1899/12/30 00:00:00+00,18:00:00,18,REGION METROPOLITANA,SAN BERNARDO,COLISION LATERAL,COLISION,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO, , , ,0,RUTA 74,"13,7",BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,134,13401,Metropolitana de Santiago,Maipo,San Bernardo,Numero,"RUTA 74 km 13,7",-33.43923,-70.691758
-7985929.24651331,-4257072.60484046,16,2023,1522492,2023/04/02 00:00:00+00,Abril,2,Domingo,1899/12/30 00:00:00+00,18:55:00,18,REGION MAULE,VILLA ALEGRE,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ABATE MOLINA, ,- ABATE MOLINA,1142, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,1,0,07,074,07407,Maule,Linares,Villa Alegre,Numero,"ABATE MOLINA 1142, Villa Alegre",-35.682874,-71.738823
-7972148.71489057,-4220119.53162133,17,2023,1521560,2023/04/02 00:00:00+00,Abril,2,Domingo,1899/12/30 00:00:00+00,20:15:00,20,REGION MAULE,TALCA,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,22 1/2 NORTE A, ,- 22 1/2 NORTE A,3520, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,07,071,07101,Maule,Talca,Talca,Numero,"22 1/2 NORTE A 3520, Talca",-35.412786,-71.61503
-8027945.19547603,-4385802.23794541,18,2023,1523358,2023/04/03 00:00:00+00,Abril,3,Lunes,1899/12/30 00:00:00+00,07:40:00,7,REGION ÑUBLE,QUILLON,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,O'HIGGINS, ,- O'HIGGINS,1528, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,16,161,16107,Ñuble,Diguillín,Quillón,Numero,"O'HIGGINS 1528, Quillón",-36.616619,-72.116259
-8130594.38744696,-4413587.88134216,19,2023,1525103,2023/04/03 00:00:00+00,Abril,3,Lunes,1899/12/30 00:00:00+00,08:10:00,8,REGION BIO BIO,CONCEPCION,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LIENTUR, ,- LIENTUR,882, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,08,081,08101,Biobío,Concepción,Concepción,Numero,"LIENTUR 882, Concepción",-36.8167,-73.038372
-7857961.82031876,-3968999.72800622,20,2023,1524740,2023/04/03 00:00:00+00,Abril,3,Lunes,1899/12/30 00:00:00+00,08:30:00,8,REGION METROPOLITANA,LA FLORIDA,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,SAN JOSE DE LA ESTRELLA, ,- SAN JOSE DE LA ESTRELLA,364, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,NUBLADO,0,1,0,0,13,131,13110,Metropolitana de Santiago,Santiago,La Florida,Numero,"SAN JOSE DE LA ESTRELLA 364, La Florida",-33.553465,-70.589272
-7836024.49162317,-2712176.61291381,21,2023,1523200,2023/04/03 00:00:00+00,Abril,3,Lunes,1899/12/30 00:00:00+00,20:00:00,20,REGION ANTOFAGASTA,ANTOFAGASTA,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LASTARRIA, ,- LASTARRIA,2113, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,1,02,021,02101,Antofagasta,Antofagasta,Antofagasta,Numero,"LASTARRIA 2113, Antofagasta",-23.66119,-70.392206
-7961731.30109896,-3886237.02179071,22,2023,1521826,2023/04/03 00:00:00+00,Abril,3,Lunes,1899/12/30 00:00:00+00,20:45:00,20,REGION VALPARAISO,CONCON,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,MANANTIALES, ,- MANANTIALES,1325, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,05,051,05103,Valparaíso,Valparaíso,Concón,Numero,"MANANTIALES 1325, Concón",-32.931664,-71.521449
-7927917.36306742,-4161574.0943459,23,2023,1524227,2023/04/04 00:00:00+00,Abril,4,Martes,1899/12/30 00:00:00+00,07:55:00,7,REGION MAULE,CURICO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,RIO LOA, ,- RIO LOA,585, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,07,073,07301,Maule,Curicó,Curicó,Numero,"RIO LOA 585, Curicó",-34.983022,-71.217693
-8136656.36935494,-4404458.08913456,24,2023,1525342,2023/04/04 00:00:00+00,Abril,4,Martes,1899/12/30 00:00:00+00,08:25:00,8,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,GOMEZ CARREÑO, ,- GOMEZ CARREÑO,3843, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,08,081,08110,Biobío,Concepción,Talcahuano,Numero,"GOMEZ CARREÑO 3843, Talcahuano",-36.751015,-73.092828
-7948888.92271139,-3901104.79050606,25,2023,1523057,2023/04/04 00:00:00+00,Abril,4,Martes,1899/12/30 00:00:00+00,13:25:00,13,REGION VALPARAISO,QUILPUE,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,BAQUEDANO, ,- BAQUEDANO,735, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,05,058,05801,Valparaíso,Marga Marga,Quilpué,Numero,"BAQUEDANO 735, Quilpué",-33.043692,-71.406084
-7977635.28217616,-3944873.97981503,26,2023,1528118,2023/04/04 00:00:00+00,Abril,4,Martes,1899/12/30 00:00:00+00,13:50:00,13,REGION VALPARAISO,ALGARROBO,CHOQUE LATERAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,EL MOLLE, ,- EL MOLLE,2280, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,05,056,05602,Valparaíso,San Antonio,Algarrobo,Numero,"EL MOLLE 2280, Algarrobo",-33.372664,-71.664317
-8083210.04260447,-4684722.8595493,27,2023,1522278,2023/04/04 00:00:00+00,Abril,4,Martes,1899/12/30 00:00:00+00,16:20:00,16,REGION ARAUCANIA,TEMUCO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LEON GALLO, ,- LEON GALLO,694, , ,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,09,091,09101,La Araucanía,Cautín,Temuco,Numero,"LEON GALLO 694, Temuco",-38.741583,-72.612711
-7874066.27218076,-3978220.68668507,28,2023,1521675,2023/04/05 00:00:00+00,Abril,5,Miércoles,1899/12/30 00:00:00+00,08:40:00,8,REGION METROPOLITANA,SAN BERNARDO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,STA TERESA DE TANGO, ,- STA TERESA DE TANGO,3640, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1,13,134,13401,Metropolitana de Santiago,Maipo,San Bernardo,Numero,"STA TERESA DE TANGO 3640, San Bernardo",-33.622468,-70.733941
-7931976.23474027,-3897048.65299871,29,2023,1521797,2023/04/05 00:00:00+00,Abril,5,Miércoles,1899/12/30 00:00:00+00,08:50:00,8,REGION VALPARAISO,LIMACHE,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL PARE,LOS LAURELES, ,- LOS LAURELES,53, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,05,058,05802,Valparaíso,Marga Marga,Limache,Numero,"LOS LAURELES 53, Limache",-33.013143,-71.254155
-7835175.01184309,-2710476.58830697,30,2023,1522425,2023/04/05 00:00:00+00,Abril,5,Miércoles,1899/12/30 00:00:00+00,15:10:00,15,REGION ANTOFAGASTA,ANTOFAGASTA,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PADRE ALBERTO HURTADO, ,- PADRE ALBERTO HURTADO,3478, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,02,021,02101,Antofagasta,Antofagasta,Antofagasta,Numero,"PADRE ALBERTO HURTADO 3478, Antofagasta",-23.647201,-70.384575
-7861836.3044576,-3875810.06784578,31,2023,1522094,2023/04/05 00:00:00+00,Abril,5,Miércoles,1899/12/30 00:00:00+00,20:30:00,20,REGION VALPARAISO,CALLE LARGA,COLISION LATERAL,COLISION,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CALLE LARGA, ,- CALLE LARGA,2823, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,05,053,05302,Valparaíso,Los Andes,Calle Larga,Numero,"CALLE LARGA 2823, Calle Larga",-32.853013,-70.624077
-7926684.97344925,-3868007.76536511,32,2023,1522395,2023/04/06 00:00:00+00,Abril,6,Jueves,1899/12/30 00:00:00+00,08:00:00,8,REGION VALPARAISO,CALERA,VOLCADURA,VOLCADURA,URBANA,ROTONDA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,LAUTARO, ,- LAUTARO,1, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,05,055,05502,Valparaíso,Quillota,Calera,Numero,"LAUTARO 1, Calera",-32.794114,-71.206623
-7950124.19499231,-3900348.57066857,33,2023,1521905,2023/04/06 00:00:00+00,Abril,6,Jueves,1899/12/30 00:00:00+00,08:20:00,8,REGION VALPARAISO,QUILPUE,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EFECTUAR LA SEÑAL RESPECTIVA,ESFUERZO, ,- ESFUERZO,120, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,05,058,05801,Valparaíso,Marga Marga,Quilpué,Numero,"ESFUERZO 120, Quilpué",-33.037997,-71.417181
-7864704.01439813,-4053320.88613489,34,2023,1522683,2023/04/06 00:00:00+00,Abril,6,Jueves,1899/12/30 00:00:00+00,11:40:00,11,REGION LIB.B.O'HIGGINS,MACHALI,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,SAN JUAN, ,- SAN JUAN,378, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,06,061,06108,Libertador General Bernardo O'Higgins,Cachapoal,Machalí,Numero,"SAN JUAN 378, Machalí",-34.182405,-70.649838
-7875655.07383562,-3968466.60212804,35,2023,1522893,2023/04/06 00:00:00+00,Abril,6,Jueves,1899/12/30 00:00:00+00,17:40:00,17,REGION METROPOLITANA,MAIPU,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CAMINO A LONQUEN, ,- CAMINO A LONQUEN,48, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13119,Metropolitana de Santiago,Santiago,Maipú,Numero,"CAMINO A LONQUEN 48, Maipú",-33.549474,-70.748213
-7875655.07383562,-3968466.60212804,36,2023,1523392,2023/04/06 00:00:00+00,Abril,6,Jueves,1899/12/30 00:00:00+00,17:40:00,17,REGION METROPOLITANA,MAIPU,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CAMINO A LONQUEN, ,- CAMINO A LONQUEN,48, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13119,Metropolitana de Santiago,Santiago,Maipú,Numero,"CAMINO A LONQUEN 48, Maipú",-33.549474,-70.748213
-7807596.0327831,-2301566.31033295,37,2023,1522514,2023/04/06 00:00:00+00,Abril,6,Jueves,1899/12/30 00:00:00+00,18:10:00,18,REGION TARAPACA,IQUIQUE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,TADEO HAENKE, ,- TADEO HAENKE,2221, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,01,011,01101,Tarapacá,Iquique,Iquique,Numero,"TADEO HAENKE 2221, Iquique",-20.240694,-70.136828
-7885803.24100049,-3953945.6068843,38,2023,1521931,2023/04/06 00:00:00+00,Abril,6,Jueves,1899/12/30 00:00:00+00,19:10:00,19,REGION METROPOLITANA,PUDAHUEL,COLISION,COLISION,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE, , , ,0,RUTA 68,"12,5",BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,2,13,131,13124,Metropolitana de Santiago,Santiago,Pudahuel,Numero,"RUTA 68 km 12,5",-33.440692,-70.839376
-7872063.08423349,-3977163.92799875,39,2023,1522028,2023/04/07 00:00:00+00,Abril,7,Viernes,1899/12/30 00:00:00+00,11:00:00,11,REGION METROPOLITANA,SAN BERNARDO,COLISION LATERAL,COLISION,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE, , , ,0,RUTA 74,21,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,13,134,13401,Metropolitana de Santiago,Maipo,San Bernardo,Numero,RUTA 74 km 21,-33.614563,-70.715946
-7881131.96760218,-3969518.53638652,40,2023,1523727,2023/04/07 00:00:00+00,Abril,7,Viernes,1899/12/30 00:00:00+00,11:15:00,11,REGION METROPOLITANA,PADRE HURTADO,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,ALCOHOL EN CONDUCTOR,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,PRIMERA AVENIDA, ,- PRIMERA AVENIDA,201, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,13,136,13604,Metropolitana de Santiago,Talagante,Padre Hurtado,Numero,"PRIMERA AVENIDA 201, Padre Hurtado",-33.557349,-70.797413
-8079942.14703161,-4275355.87666385,41,2023,1524411,2023/04/07 00:00:00+00,Abril,7,Viernes,1899/12/30 00:00:00+00,13:25:00,13,REGION MAULE,PELLUHUE,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CARLOS CONDELL, ,- CARLOS CONDELL,901, , ,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,0,0,1,07,072,07203,Maule,Cauquenes,Pelluhue,Numero,"CARLOS CONDELL 901, Pelluhue",-35.816169,-72.583355
-7673325.72156578,-2569279.87266517,42,2023,1523168,2023/04/07 00:00:00+00,Abril,7,Viernes,1899/12/30 00:00:00+00,19:00:00,19,REGION ANTOFAGASTA,CALAMA,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,OJO DE OPACHE, ,- OJO DE OPACHE,2302, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,02,022,02201,Antofagasta,El Loa,Calama,Numero,"OJO DE OPACHE 2302, Calama",-22.48022,-68.930658
