X,Y,FID,Año,IdAccident,Fecha,Mes,Dia_mes,Dia_semana,Hora,Hora_texto,Hora_aprox,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa__CON,Causa_Acci,Calle_Uno,Calle_Dos,Intersecci,Número,Ruta,Ubicaci_1,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,CUT_REG,CUT_PROV,CUT_COM,REGION,PROVINCIA,COMUNA1,Tipo_direc,Direccion,Lat,Lon
-7829574.28606346,-3988477.89076468,699,2024,1659464,2024/12/01 00:00:00+00,Diciembre,1,Domingo,1899/12/30 00:00:00+00,16:30:00,16,REGION METROPOLITANA,SAN JOSE DE MAIPO,CHOQUE LADO/POSTERIOR,CHOQUE,RURAL,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,CAMINO AL VOLCAN, ,- CAMINO AL VOLCAN,27901, , ,BIDIRECCIONAL,ASFALTO,REGULAR,SECO,DESPEJADO,0,1,0,0,13,132,13203,Metropolitana de Santiago,Cordillera,San José de Maipo,Numero,"CAMINO AL VOLCAN 27901, San José de Maipo",-33.699161,-70.334262
-7852638.24625235,-3947157.17759539,700,2024,1659523,2024/12/23 00:00:00+00,Diciembre,23,Lunes,1899/12/30 00:00:00+00,15:00:00,15,REGION METROPOLITANA,LAS CONDES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,LAS CONDES, ,- LAS CONDES,9350, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,1,0,13,131,13114,Metropolitana de Santiago,Santiago,Las Condes,Numero,"LAS CONDES 9350, Las Condes",-33.389791,-70.54145
-7871145.2338144,-3980536.05679903,701,2024,1659553,2024/10/14 00:00:00+00,Octubre,14,Lunes,1899/12/30 00:00:00+00,18:00:00,18,REGION METROPOLITANA,SAN BERNARDO,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PORTALES ORIENTE, ,- PORTALES ORIENTE,7995, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,13,134,13401,Metropolitana de Santiago,Maipo,San Bernardo,Numero,"PORTALES ORIENTE 7995, San Bernardo",-33.639786,-70.707701
-8049166.43640002,-4295085.55183078,702,2024,1659568,2024/12/22 00:00:00+00,Diciembre,22,Domingo,1899/12/30 00:00:00+00,20:00:00,20,REGION MAULE,CAUQUENES,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL PEATON,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,LA REINA, ,- LA REINA,66, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,1,0,07,072,07201,Maule,Cauquenes,Cauquenes,Numero,"LA REINA 66, Cauquenes",-35.959758,-72.306892
-7862896.98170182,-3949350.31158573,703,2024,1659648,2024/12/23 00:00:00+00,Diciembre,23,Lunes,1899/12/30 00:00:00+00,22:20:00,22,REGION METROPOLITANA,RECOLETA,COLISION POR ALCANCE,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,LA PAZ, ,- LA PAZ,218, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13127,Metropolitana de Santiago,Santiago,Recoleta,Numero,"LA PAZ 218, Recoleta",-33.406239,-70.633605
-7887677.20855928,-3977536.98742125,704,2024,1659669,2024/12/20 00:00:00+00,Diciembre,20,Viernes,1899/12/30 00:00:00+00,18:30:00,18,REGION METROPOLITANA,PENAFLOR,COLISION LATERAL,COLISION,URBANA,ROTONDA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,CALETERA AUTOPISTA DEL SOL, ,- CALETERA AUTOPISTA DEL SOL,1, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,2,13,136,13605,Metropolitana de Santiago,Talagante,Peñaflor,Numero,"CALETERA AUTOPISTA DEL SOL 1, Peñaflor",-33.617354,-70.85621
-7855899.06434348,-3967884.27613676,705,2024,1659671,2024/12/03 00:00:00+00,Diciembre,3,Martes,1899/12/30 00:00:00+00,19:15:00,19,REGION METROPOLITANA,LA FLORIDA,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,STA AMALIA, ,- STA AMALIA,1763, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13110,Metropolitana de Santiago,Santiago,La Florida,Numero,"STA AMALIA 1763, La Florida",-33.545114,-70.570742
-7868930.02955908,-3971897.12562002,706,2024,1659713,2024/12/21 00:00:00+00,Diciembre,21,Sábado,1899/12/30 00:00:00+00,15:30:00,15,REGION METROPOLITANA,EL BOSQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,LO MORENO, ,- LO MORENO,217, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,13,131,13105,Metropolitana de Santiago,Santiago,El Bosque,Numero,"LO MORENO 217, El Bosque",-33.575153,-70.687801
-7872266.62056781,-3949058.70860321,707,2024,1659856,2024/12/04 00:00:00+00,Diciembre,4,Miércoles,1899/12/30 00:00:00+00,08:30:00,8,REGION METROPOLITANA,RENCA,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,GRAL VELASQUEZ, ,- GRAL VELASQUEZ,4500, , ,UNIDIRECCIONAL,ADOQUIN,BUENO,SECO,DESPEJADO,0,0,0,0,13,131,13128,Metropolitana de Santiago,Santiago,Renca,Numero,"GRAL VELASQUEZ 4500, Renca",-33.404052,-70.717774
-7858696.93891429,-3973503.68619493,708,2024,1659979,2024/12/23 00:00:00+00,Diciembre,23,Lunes,1899/12/30 00:00:00+00,11:30:00,11,REGION METROPOLITANA,PUENTE ALTO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LUIS MATTE LARRAIN, ,- LUIS MATTE LARRAIN,1265, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,13,132,13201,Metropolitana de Santiago,Cordillera,Puente Alto,Numero,"LUIS MATTE LARRAIN 1265, Puente Alto",-33.587176,-70.595876
-8139408.68882864,-4408709.18776029,709,2024,1660021,2024/12/27 00:00:00+00,Diciembre,27,Viernes,1899/12/30 00:00:00+00,07:30:00,7,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,CAMINO RAMUNTCHO, ,- CAMINO RAMUNTCHO,2501, , ,BIDIRECCIONAL,CONCRETO,REGULAR,SECO,DESPEJADO,0,1,0,0,08,081,08112,Biobío,Concepción,Hualpén,Numero,"CAMINO RAMUNTCHO 2501, Hualpén",-36.781607,-73.117552
-7834856.00655055,-2702959.27317711,710,2024,1660100,2024/12/25 00:00:00+00,Diciembre,25,Miércoles,1899/12/30 00:00:00+00,12:30:00,12,REGION ANTOFAGASTA,ANTOFAGASTA,CHOQUE POSTERIOR/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ANACLETO SOLORZA, ,- ANACLETO SOLORZA,8938, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,02,021,02101,Antofagasta,Antofagasta,Antofagasta,Numero,"ANACLETO SOLORZA 8938, Antofagasta",-23.585328,-70.381709
-7836041.60000402,-2710810.62711345,711,2024,1660118,2024/12/29 00:00:00+00,Diciembre,29,Domingo,1899/12/30 00:00:00+00,19:00:00,19,REGION ANTOFAGASTA,ANTOFAGASTA,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,SIMON BOLIVAR, ,- SIMON BOLIVAR,937, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,02,021,02101,Antofagasta,Antofagasta,Antofagasta,Numero,"SIMON BOLIVAR 937, Antofagasta",-23.64995,-70.392359
-7928148.28728041,-4160031.75856683,712,2024,1660155,2024/12/10 00:00:00+00,Diciembre,10,Martes,1899/12/30 00:00:00+00,07:30:00,7,REGION MAULE,CURICO,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,CIRCUNVALACION PAUL HARRIS, ,- CIRCUNVALACION PAUL HARRIS,1265, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,07,073,07301,Maule,Curicó,Curicó,Numero,"CIRCUNVALACION PAUL HARRIS 1265, Curicó",-34.971669,-71.219768
-7924082.5789099,-3580464.1447901,713,2024,1660178,2024/12/21 00:00:00+00,Diciembre,21,Sábado,1899/12/30 00:00:00+00,19:00:00,19,REGION COQUIMBO,OVALLE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,BENAVENTE, ,- BENAVENTE,0, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1,04,043,04301,Coquimbo,Limarí,Ovalle,Numero,"BENAVENTE 0, Ovalle",-30.596554,-71.183245
-7883922.21662089,-3969455.95666423,714,2024,1660241,2024/12/24 00:00:00+00,Diciembre,24,Martes,1899/12/30 00:00:00+00,14:30:00,14,REGION METROPOLITANA,PADRE HURTADO,CHOQUE,CHOQUE,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE, , , ,0,RUTA 78,21,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,136,13604,Metropolitana de Santiago,Talagante,Padre Hurtado,Numero,RUTA 78 km 21,-33.55688,-70.822478
-7868552.29582127,-3875658.63563848,715,2024,1660368,2024/12/29 00:00:00+00,Diciembre,29,Domingo,1899/12/30 00:00:00+00,21:30:00,21,REGION VALPARAISO,RINCONADA,COLISION POR ALCANCE,COLISION,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CARRETERA GENERAL SAN MARTIN, ,- CARRETERA GENERAL SAN MARTIN,2510, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,05,053,05303,Valparaíso,Los Andes,Rinconada,Numero,"CARRETERA GENERAL SAN MARTIN 2510, Rinconada",-32.85187,-70.684408
-7862896.98170182,-3949350.31158573,716,2024,1660369,2024/12/26 00:00:00+00,Diciembre,26,Jueves,1899/12/30 00:00:00+00,13:30:00,13,REGION METROPOLITANA,RECOLETA,VOLCADURA,VOLCADURA,URBANA,CRUCE CON SENAL PARE,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE,EL SALTO, ,- EL SALTO,1790, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,13,131,13127,Metropolitana de Santiago,Santiago,Recoleta,Numero,"EL SALTO 1790, Recoleta",-33.406239,-70.633605
-7963614.08572915,-3899342.870823,717,2024,1660412,2024/12/23 00:00:00+00,Diciembre,23,Lunes,1899/12/30 00:00:00+00,19:40:00,19,REGION VALPARAISO,VINA DEL MAR,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,ALVAREZ, ,- ALVAREZ,1822, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1,05,051,05109,Valparaíso,Valparaíso,Viña del Mar,Numero,"ALVAREZ 1822, Viña del Mar",-33.030424,-71.538363
-7871547.41945722,-3863756.21933264,718,2024,1660415,2024/12/27 00:00:00+00,Diciembre,27,Viernes,1899/12/30 00:00:00+00,22:10:00,22,REGION VALPARAISO,SAN FELIPE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,MICHIMALONGO, ,- MICHIMALONGO,2317, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,05,057,05701,Valparaíso,San Felipe de Aconcagua,San Felipe,Numero,"MICHIMALONGO 2317, San Felipe",-32.762003,-70.711314
-8136542.62508074,-4414573.62480321,719,2024,1660452,2024/12/27 00:00:00+00,Diciembre,27,Viernes,1899/12/30 00:00:00+00,19:00:00,19,REGION BIO BIO,HUALPEN,COLISION LATERAL,COLISION,URBANA,PUENTE,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,PUENTE JUAN PABLO II, ,- PUENTE JUAN PABLO II,0, , ,BIDIRECCIONAL CON BANDEJON,CONCRETO,REGULAR,SECO,DESPEJADO,0,0,0,1,08,081,08112,Biobío,Concepción,Hualpén,Numero,"PUENTE JUAN PABLO II 0, Hualpén",-36.823789,-73.091806
-7872888.99648625,-3989414.05278749,720,2024,1660481,2024/12/27 00:00:00+00,Diciembre,27,Viernes,1899/12/30 00:00:00+00,23:28:00,23,REGION METROPOLITANA,BUIN,VOLCADURA,VOLCADURA,RURAL,TRAMO DE VIA RECTA,VELOCIDAD IMPRUDENTE,VELOCIDAD NO RAZONABLE NI PRUDENTE, , , ,0,RUTA 5 SUR,31,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,13,134,13402,Metropolitana de Santiago,Maipo,Buin,Numero,RUTA 5 SUR km 31,-33.706157,-70.723365
-7933634.88468906,-3893947.43210043,721,2024,1660511,2024/12/22 00:00:00+00,Diciembre,22,Domingo,1899/12/30 00:00:00+00,19:00:00,19,REGION VALPARAISO,LIMACHE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,BAQUEDANO, ,- BAQUEDANO,661, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,05,058,05802,Valparaíso,Marga Marga,Limache,Numero,"BAQUEDANO 661, Limache",-32.989779,-71.269055
-8126212.74978635,-4402769.86332795,722,2024,1660527,2024/12/05 00:00:00+00,Diciembre,5,Jueves,1899/12/30 00:00:00+00,21:20:00,21,REGION BIO BIO,PENCO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,FREIRE, ,- FREIRE,200, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,08,081,08107,Biobío,Concepción,Penco,Numero,"FREIRE 200, Penco",-36.738863,-72.999011
-7850289.5482314,-3974992.33360503,723,2024,1660613,2024/12/28 00:00:00+00,Diciembre,28,Sábado,1899/12/30 00:00:00+00,16:00:00,16,REGION METROPOLITANA,PUENTE ALTO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA CURVA VERTICAL,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,CAMINO A SAN JOSE DE MAIPO, ,- CAMINO A SAN JOSE DE MAIPO,8000, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,132,13201,Metropolitana de Santiago,Cordillera,Puente Alto,Numero,"CAMINO A SAN JOSE DE MAIPO 8000, Puente Alto",-33.598316,-70.520351
-7889618.50662114,-3976219.0355592,724,2024,1660617,2024/12/20 00:00:00+00,Diciembre,20,Viernes,1899/12/30 00:00:00+00,18:30:00,18,REGION METROPOLITANA,PENAFLOR,COLISION,COLISION,URBANA,TRAMO DE VIA CURVA HORIZONTAL,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LA PAZ, ,- LA PAZ,0, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,136,13605,Metropolitana de Santiago,Talagante,Peñaflor,Numero,"LA PAZ 0, Peñaflor",-33.607494,-70.873649
-8055938.84022922,-4505677.58001749,725,2024,1660661,2024/12/30 00:00:00+00,Diciembre,30,Lunes,1899/12/30 00:00:00+00,18:30:00,18,REGION BIO BIO,LOS ANGELES,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,CRUCE SIN SENALIZACION,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,SAN VALENTINO, ,- SAN VALENTINO,365, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,08,083,08301,Biobío,Biobío,Los Angeles,Numero,"SAN VALENTINO 365, Los Angeles",-37.476094,-72.36773
-7860213.48059412,-3963430.3537369,726,2024,1660735,2024/12/26 00:00:00+00,Diciembre,26,Jueves,1899/12/30 00:00:00+00,18:30:00,18,REGION METROPOLITANA,LA FLORIDA,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VICUNA MACKENNA, ,- VICUNA MACKENNA,6130, , ,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,13,131,13110,Metropolitana de Santiago,Santiago,La Florida,Numero,"VICUNA MACKENNA 6130, La Florida",-33.511761,-70.609499
-7871066.16316821,-3966429.22841207,727,2024,1660739,2024/12/27 00:00:00+00,Diciembre,27,Viernes,1899/12/30 00:00:00+00,11:30:00,11,REGION METROPOLITANA,QUINTA NORMAL,COLISION LATERAL,COLISION,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE, , , ,0,RUTA 74,"2,7",UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13126,Metropolitana de Santiago,Santiago,Quinta Normal,Numero,"RUTA 74 km 2,7",-33.534219,-70.70699
-8137635.78547482,-4401224.05327933,728,2024,1660743,2024/12/28 00:00:00+00,Diciembre,28,Sábado,1899/12/30 00:00:00+00,19:00:00,19,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,VIRAJES INDEBIDOS,ISLA ROCUANT, ,- ISLA ROCUANT,25, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,1,08,081,08110,Biobío,Concepción,Talcahuano,Numero,"ISLA ROCUANT 25, Talcahuano",-36.727734,-73.101626
-7931977.17488903,-3897049.70569066,729,2024,1660788,2024/12/24 00:00:00+00,Diciembre,24,Martes,1899/12/30 00:00:00+00,03:30:00,3,REGION VALPARAISO,LIMACHE,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS LAURELES, ,- LOS LAURELES,165, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,05,058,05802,Valparaíso,Marga Marga,Limache,Numero,"LOS LAURELES 165, Limache",-33.013151,-71.254163
-7857114.01906962,-3972391.52218209,730,2024,1660817,2024/12/26 00:00:00+00,Diciembre,26,Jueves,1899/12/30 00:00:00+00,06:35:00,6,REGION METROPOLITANA,PUENTE ALTO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,CONCHA Y TORO, ,- CONCHA Y TORO,3399, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,13,132,13201,Metropolitana de Santiago,Cordillera,Puente Alto,Numero,"CONCHA Y TORO 3399, Puente Alto",-33.578853,-70.581656
-8024691.43328177,-4422371.40386643,731,2024,1661028,2024/12/30 00:00:00+00,Diciembre,30,Lunes,1899/12/30 00:00:00+00,21:20:00,21,REGION NUBLE,SAN IGNACIO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS JACINTOS, ,- LOS JACINTOS,391, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,16,161,16108,Ñuble,Diguillín,San Ignacio,Numero,"LOS JACINTOS 391, San Ignacio",-36.879841,-72.08703
-7870810.40169552,-3937227.60191121,732,2024,1661047,2024/12/27 00:00:00+00,Diciembre,27,Viernes,1899/12/30 00:00:00+00,10:30:00,10,REGION METROPOLITANA,COLINA,VOLCADURA,VOLCADURA,RURAL,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO, , , ,0,RUTA 57,"6,3",BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,CON ACEITE,DESPEJADO,0,0,0,2,13,133,13301,Metropolitana de Santiago,Chacabuco,Colina,Numero,"RUTA 57 km 6,3",-33.315282,-70.704693
-8123742.78846072,-5083619.02062018,733,2024,1661098,2024/12/31 00:00:00+00,Diciembre,31,Martes,1899/12/30 00:00:00+00,14:00:00,14,REGION LOS LAGOS,PUERTO MONTT,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,VOLCAN OSORNO, ,- VOLCAN OSORNO,2330, , ,BIDIRECCIONAL,ASFALTO,REGULAR,HUMEDO,DESPEJADO,0,0,0,0,10,101,10101,Los Lagos,Llanquihue,Puerto Montt,Numero,"VOLCAN OSORNO 2330, Puerto Montt",-41.481464,-72.976823
-8123012.98996837,-5083110.97589174,734,2024,1661102,2024/12/21 00:00:00+00,Diciembre,21,Sábado,1899/12/30 00:00:00+00,17:40:00,17,REGION LOS LAGOS,PUERTO MONTT,OTRO TIPO,OTRO TIPO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,LOS CLAVELES, ,- LOS CLAVELES,4, , ,BIDIRECCIONAL,ASFALTO,REGULAR,HUMEDO,DESPEJADO,0,0,0,0,10,101,10101,Los Lagos,Llanquihue,Puerto Montt,Numero,"LOS CLAVELES 4, Puerto Montt",-41.478045,-72.970267
-7854346.93668335,-3960275.8752738,735,2024,1661187,2024/12/31 00:00:00+00,Diciembre,31,Martes,1899/12/30 00:00:00+00,15:20:00,15,REGION METROPOLITANA,PENALOLEN,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,MARIANO SANCHEZ FONTECILLA, ,- MARIANO SANCHEZ FONTECILLA,12000, , ,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,2,13,131,13122,Metropolitana de Santiago,Santiago,Peñalolén,Numero,"MARIANO SANCHEZ FONTECILLA 12000, Peñalolén",-33.488131,-70.556799
-7925598.07533312,-4116723.35467886,736,2024,1661231,2024/12/24 00:00:00+00,Diciembre,24,Martes,1899/12/30 00:00:00+00,20:20:00,20,REGION LIB.B.O'HIGGINS,NANCAGUA,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,SAN GREGORIO, ,- SAN GREGORIO,50, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,06,063,06305,Libertador General Bernardo O'Higgins,Colchagua,Nancagua,Numero,"SAN GREGORIO 50, Nancagua",-34.652251,-71.196859
-7874713.29807498,-3967193.08854966,737,2024,1661279,2024/12/20 00:00:00+00,Diciembre,20,Viernes,1899/12/30 00:00:00+00,12:30:00,12,REGION METROPOLITANA,CALERA DE TANGO,CHOQUE POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,CAMINO A LONQUEN, ,- CAMINO A LONQUEN,25, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,134,13403,Metropolitana de Santiago,Maipo,Calera de Tango,Numero,"CAMINO A LONQUEN 25, Calera de Tango",-33.539939,-70.739753
-7874713.35552697,-3967193.16698742,738,2024,1661331,2024/12/24 00:00:00+00,Diciembre,24,Martes,1899/12/30 00:00:00+00,15:00:00,15,REGION METROPOLITANA,CALERA DE TANGO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SOBREPASANDO LINEA CONTINUA,CAMINO A LONQUEN, ,- CAMINO A LONQUEN,21, , ,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,13,134,13403,Metropolitana de Santiago,Maipo,Calera de Tango,Numero,"CAMINO A LONQUEN 21, Calera de Tango",-33.539939,-70.739754
-7872066.55191355,-3956238.27048876,739,2024,1661349,2024/12/30 00:00:00+00,Diciembre,30,Lunes,1899/12/30 00:00:00+00,07:20:00,7,REGION METROPOLITANA,LO PRADO,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,RUTA 68, ,- RUTA 68,20, , ,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,1,13,131,13117,Metropolitana de Santiago,Santiago,Lo Prado,Numero,"RUTA 68 20, Lo Prado",-33.457876,-70.715977
